PID,Title,Link,owner,Comments
8959,Emergency number with CLIR code can't be dialed when no SIM card.,http://review.sonyericsson.net/#/c/1096943,platform/packages/services/Telecomm
9223,Reject call with message,http://review.sonyericsson.net/#/c/1067404,platform/packages/services/Telecomm
4384,Increasing Ringtone,http://review.sonyericsson.net/#/c/1088563,platform/packages/services/Telecomm
8529,FP11711 Supplementary Request for Taiwan Emergency Call,http://review.sonyericsson.net/#/c/1078620,platform/packages/services/Telecomm
9194,Change the name from telecomm to telecom,http://review.sonyericsson.net/#/c/1078822,platform/packages/services/Telecomm
9224,Pop up 'Unfortunately Phone has stopped' and take a bugreport,http://review.sonyericsson.net/#/c/1071313,platform/packages/services/Telecomm
11205,FP20672 Multi user functionality on telephony devices,http://review.sonyericsson.net/#/c/1074041,platform/packages/services/Telecomm
9224,Fix issues of outgoing call during the AM working,http://review.sonyericsson.net/#/c/1074029,platform/packages/services/Telecomm
9986,Update AM setting UI according to Spec in w1447.1,http://review.sonyericsson.net/#/c/1074062,platform/packages/services/Telecomm
9986,FP18550 Change the mode to non-support speaker when device is Tablet,http://review.sonyericsson.net/#/c/1072217,platform/packages/services/Telecomm
9224,Outgoing call doesn't work if the answering machine is enabled,http://review.sonyericsson.net/#/c/1072223,platform/packages/services/Telecomm
9194,Enable the permission check function,http://review.sonyericsson.net/#/c/1072213,platform/packages/services/Telecomm
10211,The DTMF key information was output to logcat log,http://review.sonyericsson.net/#/c/1071303,platform/packages/services/Telecomm
9064,DTMF tones cannot be sent to the participants of the conference call,http://review.sonyericsson.net/#/c/1067818,platform/packages/services/Telecomm
9226,Make it possible to run monkey on Telecom app,http://review.sonyericsson.net/#/c/1067822,platform/packages/services/Telecomm
9221,Add the waiting call screen,http://review.sonyericsson.net/#/c/1067258,platform/packages/services/Telecomm
9160,Change theme in Call Settings,http://review.sonyericsson.net/#/c/1067251,platform/packages/services/Telecomm
8998,Added dialer_default_package resource,http://review.sonyericsson.net/#/c/1067241,platform/packages/services/Telecomm
9194,Add Interface to get config from Telecomm,http://review.sonyericsson.net/#/c/1065659,platform/packages/services/Telecomm
9194,Implement interface to gets a phone type,http://review.sonyericsson.net/#/c/1065393,platform/packages/services/Telecomm
9194,Notify extra parameters to telecomm,http://review.sonyericsson.net/#/c/1065362,platform/packages/services/Telecomm
9194,Add interface of Telephony for Somc,http://review.sonyericsson.net/#/c/1063609,platform/packages/services/Telecomm
8499,Somc Notification Adaption,http://review.sonyericsson.net/#/c/1061627,platform/packages/services/Telecomm
,"Revert ""Add user permission for InCallUI""",http://review.sonyericsson.net/#/c/1278190,platform/packages/apps/InCallUI
,Add user permission for InCallUI,http://review.sonyericsson.net/#/c/1276839,platform/packages/apps/InCallUI
,Check whether it is Conference call,http://review.sonyericsson.net/#/c/1250570,platform/packages/apps/InCallUI
9842,Hiding interaction buttons when Otp lock is active,http://review.sonyericsson.net/#/c/1228448,platform/packages/apps/InCallUI
,Check whether query map has id before get this id,http://review.sonyericsson.net/#/c/1198374,platform/packages/apps/InCallUI
,If user did not modify SIM name using SIM1SIM2 instead.,http://review.sonyericsson.net/#/c/1174106,platform/packages/apps/InCallUI
,If incall is full screen cancel in call notification,http://review.sonyericsson.net/#/c/1171500,platform/packages/apps/InCallUI
,Keep same color with incall for am,http://review.sonyericsson.net/#/c/1145141,platform/packages/apps/InCallUI
,Add phone number when judge same call,http://review.sonyericsson.net/#/c/1303871,platform/packages/apps/InCallUI
,Disconnect the WaitingForAccountCall when incoming call,http://review.sonyericsson.net/#/c/1288542,platform/packages/apps/InCallUI
,FP19777 Hutchison HD Voice Indicator,http://review.sonyericsson.net/#/c/1278357,platform/packages/apps/InCallUI
,Modify select phone account layout name,http://review.sonyericsson.net/#/c/1278208,platform/packages/apps/InCallUI
,Add user permission for InCallUI,http://review.sonyericsson.net/#/c/1278207,platform/packages/apps/InCallUI
,solve compile error,http://review.sonyericsson.net/#/c/1270195,platform/packages/apps/InCallUI
,MR1 bring up for platform/packages/apps/InCallUI,http://review.sonyericsson.net/#/c/1268194,platform/packages/apps/InCallUI
,Enable the Supplementary services notifications function,http://review.sonyericsson.net/#/c/1250264,platform/packages/services/Telecomm
,Avoid Async for multi-threads,http://review.sonyericsson.net/#/c/1239134,platform/packages/services/Telecomm
9842,Support of OTP call admin in telephony service,http://review.sonyericsson.net/#/c/1072003,platform/packages/services/Telecomm
,Add LTR when display miss call number,http://review.sonyericsson.net/#/c/1183520,platform/packages/services/Telecomm
,Remove mute for AM,http://review.sonyericsson.net/#/c/1176106,platform/packages/services/Telecomm
,Add default radio to ring tong for incoming call,http://review.sonyericsson.net/#/c/1161814,platform/packages/services/Telecomm
,Modify AM UI for call log sub selector,http://review.sonyericsson.net/#/c/1158050,platform/packages/services/Telecomm
,Modify UI for AM,http://review.sonyericsson.net/#/c/1156488,platform/packages/services/Telecomm
PID9224,AM MTK adajustion for AM audio,http://review.sonyericsson.net/#/c/1149443,platform/packages/services/Telecomm
12009,Hold call is ended when making the 2nd outgoing call on MUT.,http://review.sonyericsson.net/#/c/1148153,platform/packages/services/Telecomm
9783,Change to New Home Badge API in Phone application,http://review.sonyericsson.net/#/c/1072004,platform/packages/services/Telecomm
,Fix a crash when sip call,http://review.sonyericsson.net/#/c/1121468,platform/packages/services/Telecomm
PID11336,Don't prompt to select the subscription when adding another call,http://review.sonyericsson.net/#/c/1106489,platform/packages/services/Telecomm
,Add support to set ring tone for SIM2,http://review.sonyericsson.net/#/c/1104785,platform/packages/services/Telecomm
9230,Updated headset button handling,http://review.sonyericsson.net/#/c/1070407,platform/packages/services/Telecomm
9221,Support End current call and answer,http://review.sonyericsson.net/#/c/1071521,platform/packages/services/Telecomm
,Remove MTK strings from code,http://review.sonyericsson.net/#/c/1095358,platform/packages/services/Telecomm
9224,Update Answering Machine 2nd relese,http://review.sonyericsson.net/#/c/1071467,platform/packages/services/Telecomm
9031,Fix for turning off the speaker after unplugging the wired headset.,http://review.sonyericsson.net/#/c/1071369,platform/packages/services/Telecomm
9194,Add semcbuild.properties to run code check tools on Telecomm,http://review.sonyericsson.net/#/c/1069540,platform/packages/services/Telecomm
11270,[FP19276] Operator settings based on SIM,http://review.sonyericsson.net/#/c/1071523,platform/packages/services/Telecomm
9224,Migrate AnseringMachine data from Telephony as needed,http://review.sonyericsson.net/#/c/1071494,platform/packages/services/Telecomm
9224,Update layout for AnsweringMachine,http://review.sonyericsson.net/#/c/1071346,platform/packages/services/Telecomm
10932,Update drawable resources for W48.2,http://review.sonyericsson.net/#/c/1071531,platform/packages/services/Telecomm
9224,FP14556 Answering machine,http://review.sonyericsson.net/#/c/1069265,platform/packages/services/Telecomm
PID9224,Add one AIDL interface for mute current call,http://review.sonyericsson.net/#/c/1300156,platform/packages/services/Telecomm
,Remove the inactive phone account,http://review.sonyericsson.net/#/c/1291699,platform/packages/services/Telecomm
3701,No ringtone for a contact if contact ringtone file is removed,http://review.sonyericsson.net/#/c/1169805,platform/frameworks/base
,check pin2 retry times when pin status is open,http://review.sonyericsson.net/#/c/1285452,platform/packages/services/Telephony
,Don't pop up dialog if network mode is already GSM only,http://review.sonyericsson.net/#/c/1240188,platform/packages/services/Telephony
,Adaption Equalizer setting for WB/NB mode,http://review.sonyericsson.net/#/c/1190136,platform/packages/services/Telephony
,ICE error not display on the top,http://review.sonyericsson.net/#/c/1146764,platform/packages/services/Telephony
,Modify slot id to sub id,http://review.sonyericsson.net/#/c/1142500,platform/packages/services/Telephony
10861,Fix build error,http://review.sonyericsson.net/#/c/1139315,platform/packages/services/Telephony
,Put dialog up lock screen,http://review.sonyericsson.net/#/c/1139033,platform/packages/services/Telephony
,Modify two parameter to adaption call settings.,http://review.sonyericsson.net/#/c/1137995,platform/packages/services/Telephony
,Set network mode use manual instand of Semi Automatic,http://review.sonyericsson.net/#/c/1136244,platform/packages/services/Telephony
8533,Customize for Telstra to display PLMN other than SPN of selected.,http://review.sonyericsson.net/#/c/1067908,platform/packages/services/Telephony
8532,Customize for YOIGO to display PLMN other than SPN of selected.,http://review.sonyericsson.net/#/c/1067898,platform/packages/services/Telephony
8960,USSD notification sound and vibration effect,http://review.sonyericsson.net/#/c/1067891,platform/packages/services/Telephony
10932,Update drawable resources for W48.2,http://review.sonyericsson.net/#/c/1078411,platform/packages/services/Telephony
PID9676,Adaptive FP12441 for Cosmos,http://review.sonyericsson.net/#/c/1065376,platform/packages/services/Telephony
11215,Adaptive FP4712 for Cosmos,http://review.sonyericsson.net/#/c/1064925,platform/packages/services/Telephony
10840,Cannot input the dial number from external keyboard while button focused,http://review.sonyericsson.net/#/c/1067590,platform/packages/services/Telephony
,Adaption for L0.TC9PRA.DEV.tsubasa.p4,http://review.sonyericsson.net/#/c/1075983,platform/packages/services/Telephony
PID9220,Add lost style when do rebase,http://review.sonyericsson.net/#/c/1075981,platform/packages/services/Telephony
9220,Operator message content font not readable after typing USSD code,http://review.sonyericsson.net/#/c/1073206,platform/packages/services/Telephony
8915,Updated UI Flow of PIN2 changing show user number of attempts.,http://review.sonyericsson.net/#/c/1075391,platform/packages/services/Telephony
,[FP19414]SIM PIN cache,http://review.sonyericsson.net/#/c/1075330,platform/packages/services/Telephony
8526,FP7781 Disable all charge popups,http://review.sonyericsson.net/#/c/1071028,platform/packages/services/Telephony
PID9160,Add DefaultRingtonePreference to avoid crash.,http://review.sonyericsson.net/#/c/1072183,platform/packages/services/Telephony
9160,Move CallFeatureSettings from Dialer,http://review.sonyericsson.net/#/c/1067689,platform/packages/services/Telephony
10513,Fix crash issue when dismiss MMI dialog,http://review.sonyericsson.net/#/c/1065675,platform/packages/services/Telephony
10265,Change debug level depending on software variant,http://review.sonyericsson.net/#/c/1065655,platform/packages/services/Telephony
9014,Adds voice mail call log integration options in call settings,http://review.sonyericsson.net/#/c/1065647,platform/packages/services/Telephony
9226,Make it possible to run monkey on TeleService app,http://review.sonyericsson.net/#/c/1067826,platform/packages/services/Telephony
,Just regist NetworkLocked event for slot1,http://review.sonyericsson.net/#/c/1068733,platform/packages/services/Telephony
,Enable simlock unlock panel,http://review.sonyericsson.net/#/c/1057814,platform/packages/services/Telephony
11525,Modify PIN/PUK MMI code handling in multi sim,http://review.sonyericsson.net/#/c/1087045,platform/packages/services/Telephony
11386,Add a missing string for 2 sim swap function,http://review.sonyericsson.net/#/c/1088887,platform/packages/services/Telephony
,Ringtone need subid extra,http://review.sonyericsson.net/#/c/1084507,platform/packages/services/Telephony
11336,FP16210 DSDS Outgoing Call Sub Selection Handling,http://review.sonyericsson.net/#/c/1084264,platform/packages/services/Telephony
,DSDS Call Features Setting,http://review.sonyericsson.net/#/c/1077369,platform/packages/services/Telephony
10707,"Add ""+"" to voicemail number when international roaming",http://review.sonyericsson.net/#/c/1083083,platform/packages/services/Telephony
6545,AirWatch Disable Data Roaming,http://review.sonyericsson.net/#/c/1056637,platform/packages/services/Telephony
11586,The background hold call is disconnected illegally,http://review.sonyericsson.net/#/c/1093172,platform/packages/apps/InCallUI
9205,action buttons are missing in calling screen,http://review.sonyericsson.net/#/c/1093168,platform/packages/apps/InCallUI
,[Cosmos] Request to set flag to reflect status in calling mode,http://review.sonyericsson.net/#/c/1156181,platform/packages/services/Telecomm
9194,Fix NPE in ESTA stability test,http://review.sonyericsson.net/#/c/1140710,platform/packages/services/Telecomm
9840,Outgoing call takes too long time,http://review.sonyericsson.net/#/c/1090079,platform/packages/services/Telecomm
9222,Should not turn on screen after call is ended,http://review.sonyericsson.net/#/c/1090093,platform/packages/services/Telecomm
9160,Change Checkboxes to Toggle switches on CallSettings,http://review.sonyericsson.net/#/c/1089914,platform/packages/services/Telecomm
12229,Creates new empty Bundles when creating new Call,http://review.sonyericsson.net/#/c/1183272,platform/packages/services/Telecomm
,The time of the end call in ongoing UI display,http://review.sonyericsson.net/#/c/1177834,platform/packages/services/Telecomm
,The SIP call can not be retrieved when hold a SIP call,http://review.sonyericsson.net/#/c/1168508,platform/packages/apps/InCallUI
PID11688,Fix for no response when send USSD when no simcard inserted.,http://review.sonyericsson.net/#/c/1184871,platform/packages/services/Telecomm
,Add default PhoneAccount when no simcard inserted,http://review.sonyericsson.net/#/c/1184883,platform/packages/services/Telephony
,"The setting ""dual_mic_noise_suppression_enabled\u003dtrue"" cannot  work.",http://review.sonyericsson.net/#/c/1174104,platform/packages/services/Telephony
,Display duplicate operator name,http://review.sonyericsson.net/#/c/1173912,platform/packages/services/Telephony
10204,Use error code RESPONSE_ERROR instead of EXCEPTION_ERROR in Call blocking Settings,http://review.sonyericsson.net/#/c/1172447,platform/packages/services/Telephony
,Dialog pop up when set preferred net work if SIM1/2 disabled,http://review.sonyericsson.net/#/c/1170964,platform/packages/services/Telephony
,Remove commend DIALOG_ALL_FORBIDDEN from NetworkSettings,http://review.sonyericsson.net/#/c/1169446,platform/packages/services/Telephony
,"The ""Preferred network type"" display grey during a active call",http://review.sonyericsson.net/#/c/1166459,platform/packages/services/Telephony
,Display can't turn on while coming call,http://review.sonyericsson.net/#/c/1274526,platform/packages/apps/InCallUI
,The string Ñ¢ç#31#911  instead of Ñ¢çEmergency callÑ¢ù displays on MUT,http://review.sonyericsson.net/#/c/1274485,platform/packages/apps/InCallUI
11889,Play ringtone if receives MT call during hold call,http://review.sonyericsson.net/#/c/1253924,platform/packages/services/Telecomm
,Conference call is still on hold after hanging up the third call,http://review.sonyericsson.net/#/c/1248891,platform/packages/services/Telecomm
,Wrong action about forward call,http://review.sonyericsson.net/#/c/1208169,platform/packages/services/Telecomm
13191,[DSDS] Use InCallUI account selection for potential mmi,http://review.sonyericsson.net/#/c/1231625,platform/packages/services/Telecomm
9840,Delay ringtone LED and vibration,http://review.sonyericsson.net/#/c/1226924,platform/packages/services/Telecomm
,DUT pop up wrong message when enable Airplane mode then make a MO call.,http://review.sonyericsson.net/#/c/1204050,platform/packages/services/Telecomm
,GTS bindsToInCallServiceAndAddsCall case fail,http://review.sonyericsson.net/#/c/1186074,platform/packages/services/Telecomm
12009,Fix for cannot reject incoming call from BT device,http://review.sonyericsson.net/#/c/1177403,platform/packages/services/Telecomm
,"Delete ""show call duration""",http://review.sonyericsson.net/#/c/1164921,platform/packages/services/Telecomm
9783,Fix for no badge icon in phone app for missed call,http://review.sonyericsson.net/#/c/1142233,platform/packages/services/Telecomm
,Modify call crash issue,http://review.sonyericsson.net/#/c/1127700,platform/packages/services/Telecomm
,"MUT displays ""Unable to switch calls""",http://review.sonyericsson.net/#/c/1120290,platform/packages/services/Telecomm
,No vibrate prompt when receive a MT call.,http://review.sonyericsson.net/#/c/1118712,platform/packages/services/Telecomm
9223,The data of Reject Call With Message is not retained,http://review.sonyericsson.net/#/c/1113497,platform/packages/services/Telecomm
9337,'Unknown' displays under 'Missed call' in missed call notification.,http://review.sonyericsson.net/#/c/1110323,platform/packages/services/Telecomm
11523,FP16210 DSDS Voice mail adaption.,http://review.sonyericsson.net/#/c/1085879,platform/packages/apps/InCallUI
,Service menu in telephony app part,http://review.sonyericsson.net/#/c/1123162,platform/packages/services/Telecomm
,Change log.wtf to log.d to avoid crash,http://review.sonyericsson.net/#/c/1300265,platform/packages/apps/InCallUI
9194,Implement interface to gets a phone type,http://review.sonyericsson.net/#/c/1065625,platform/packages/services/Telephony
9194,Notify extra parameters to telecomm,http://review.sonyericsson.net/#/c/1065619,platform/packages/services/Telephony
,"Revert ""FIX for GSMA TS27""",http://review.sonyericsson.net/#/c/1276797,platform/packages/services/Telephony
,Dialed number is changed after call establishment,http://review.sonyericsson.net/#/c/1274637,platform/packages/services/Telephony
,Wrong sim settings are shown when Data roaming is off notification,http://review.sonyericsson.net/#/c/1274547,platform/packages/services/Telephony
,FIX for GSMA TS27,http://review.sonyericsson.net/#/c/1274534,platform/packages/services/Telephony
,Change to add STK_PERMISSION for stk related commands,http://review.sonyericsson.net/#/c/1283181,platform/packages/services/Telephony
5389,FP13416 Detect Single PDP networks and notify user,http://review.sonyericsson.net/#/c/1057699,platform/packages/services/Telephony
9007,Adding possibility to customize voicemail text,http://review.sonyericsson.net/#/c/1060807,platform/packages/services/Telephony
,Merge remote-tracking branch 'remotes/origin/odm/arima/android/l-chambal-cosmos-release' into c,http://review.sonyericsson.net/#/c/1063504,platform/packages/services/Telephony
8972,The selected word does not display from Voice Input candidate list.,http://review.sonyericsson.net/#/c/1060790,platform/packages/services/Telephony
9209,Normal UI(Emergency Dialer),http://review.sonyericsson.net/#/c/1060789,platform/packages/services/Telephony
8530,Change theme of Mobile Network Settings,http://review.sonyericsson.net/#/c/1060928,platform/packages/services/Telephony
8530,Add Somc features for MobileNetworkSettings,http://review.sonyericsson.net/#/c/1054085,platform/packages/services/Telephony
9227,Correct notification for rejected CF,http://review.sonyericsson.net/#/c/1056657,platform/packages/services/Telephony
8958,Ignore CF event on non-voice-capable devices,http://review.sonyericsson.net/#/c/1056685,platform/packages/services/Telephony
11805,FP5319 Support for customization of data roaming,http://review.sonyericsson.net/#/c/1053669,platform/packages/services/Telephony
8499,Somc Notification Adaption,http://review.sonyericsson.net/#/c/1054111,platform/packages/services/Telephony
9211,Add somc dimens,http://review.sonyericsson.net/#/c/1053937,platform/packages/services/Telephony
,Change SIM displaying name rule for Operator CSL,http://review.sonyericsson.net/#/c/1305309,platform/packages/services/Telephony
,Fix phone crash issue.,http://review.sonyericsson.net/#/c/1303988,platform/packages/services/Telephony
,Display empty string in CF setting for Entel Chile operator,http://review.sonyericsson.net/#/c/1300412,platform/packages/services/Telephony
,update data traffic notification when data sub change,http://review.sonyericsson.net/#/c/1291425,platform/packages/services/Telephony
,Append SubId when set preferred network type,http://review.sonyericsson.net/#/c/1279707,platform/packages/services/Telephony
,"Revert ""Refactoring FP18564: Prefer PLMN display instead of SPN in network list""",http://review.sonyericsson.net/#/c/1282160,platform/packages/services/Telephony
,Support multi ringtone in MTK platform,http://review.sonyericsson.net/#/c/1085755,platform/packages/apps/PhoneCommon
,Do nothing if user change network for not 3G card to GSM only,http://review.sonyericsson.net/#/c/1124709,platform/packages/services/Telephony
,Phone book is busy nowplease try later should not pop up,http://review.sonyericsson.net/#/c/1121713,platform/packages/services/Telephony
,"The ""Vibrate when ringing\u0026Increasing ringtone"" option display gray without SIM card inserted.",http://review.sonyericsson.net/#/c/1117983,platform/packages/services/Telephony
,"Wrong label is displayed in ""Mobile network settings"" menu",http://review.sonyericsson.net/#/c/1114848,platform/packages/services/Telephony
11521,FP16210 DSDS Notification adaption for L,http://review.sonyericsson.net/#/c/1078390,platform/packages/services/Telephony
,Remove code conflict,http://review.sonyericsson.net/#/c/1091951,platform/packages/services/Telephony
,DSDS: FP16210 DSDS Mobile Network Settings,http://review.sonyericsson.net/#/c/1088565,platform/packages/services/Telephony
,check pin2 retry times when pin status is open,http://review.sonyericsson.net/#/c/1294097,platform/packages/services/Telephony
,Modify phone crash when click call button on Settings screen,http://review.sonyericsson.net/#/c/1088191,platform/packages/services/Telephony
10018,Calls rejected with an IMEI_NOT_SUPPORTED network code,http://review.sonyericsson.net/#/c/1078409,platform/packages/services/Telephony
10212,FP14671 EU Internet APN for local breakout,http://review.sonyericsson.net/#/c/1078367,platform/packages/services/Telephony
8531,Add SomcNetworkPreference,http://review.sonyericsson.net/#/c/1074154,platform/packages/services/Telephony
8529,FP11711 Supplementary Request for Taiwan Emergency Call,http://review.sonyericsson.net/#/c/1074972,platform/packages/services/Telephony
8959,Emergency number with CLIR code can't be dialed when no SIM card.,http://review.sonyericsson.net/#/c/1067919,platform/packages/services/Telephony
8915,Should enable FDN after PIN2 unlocked successfully,http://review.sonyericsson.net/#/c/1079326,platform/packages/services/Telephony
9160,Update launcher SIP icon,http://review.sonyericsson.net/#/c/1079322,platform/packages/services/Telephony
11621,"NPE occurs if press Back key after switch ""Receive incoming calls""",http://review.sonyericsson.net/#/c/1079320,platform/packages/services/Telephony
9983,The notification that the data is disconnected by roaming disappears,http://review.sonyericsson.net/#/c/1071218,platform/packages/services/Telephony
9478,To create a new Alert Dialog for Mobile data traffic,http://review.sonyericsson.net/#/c/1076525,platform/packages/services/Telephony
